Learning Rate:0.01, Batch Size:100
Epoch:84.5% Of 1/5, Loss:[0.06077929], Batch Acc:78.0%, Epoch Acc:56.99999999999999%
########  7.082222222222223Hrs 0Mins 0Secs remaining  ########
Epoch:85.0% Of 1/5, Loss:[0.06124615], Batch Acc:80.0%, Epoch Acc:56.99999999999999%
########  7.101111111111111Hrs 0Mins 0Secs remaining  ########
Epoch:85.5% Of 1/5, Loss:[0.06264485], Batch Acc:83.0%, Epoch Acc:57.99999999999999%
########  7.055555555555555Hrs 0Mins 0Secs remaining  ########
Epoch:86.0% Of 1/5, Loss:[0.069359], Batch Acc:78.0%, Epoch Acc:57.99999999999999%
########  7.076388888888889Hrs 0Mins 0Secs remaining  ########
Epoch:86.5% Of 1/5, Loss:[0.08246377], Batch Acc:77.0%, Epoch Acc:57.99999999999999%
########  7.056388888888889Hrs 0Mins 0Secs remaining  ########
Epoch:87.0% Of 1/5, Loss:[0.04719242], Batch Acc:82.0%, Epoch Acc:57.99999999999999%
########  7.023055555555556Hrs 0Mins 0Secs remaining  ########
Epoch:87.5% Of 1/5, Loss:[0.07273482], Batch Acc:82.0%, Epoch Acc:57.99999999999999%
########  7.036944444444444Hrs 0Mins 0Secs remaining  ########
Epoch:88.0% Of 1/5, Loss:[0.07399984], Batch Acc:81.0%, Epoch Acc:57.99999999999999%
########  7.088611111111111Hrs 0Mins 0Secs remaining  ########
Epoch:88.5% Of 1/5, Loss:[0.06951842], Batch Acc:77.0%, Epoch Acc:57.99999999999999%
########  7.015833333333333Hrs 0Mins 0Secs remaining  ########
Epoch:89.0% Of 1/5, Loss:[0.07937413], Batch Acc:79.0%, Epoch Acc:57.99999999999999%
########  6.9816666666666665Hrs 0Mins 0Secs remaining  ########
Epoch:89.5% Of 1/5, Loss:[0.07254182], Batch Acc:80.0%, Epoch Acc:59.0%
########  7.060277777777777Hrs 0Mins 0Secs remaining  ########
Epoch:90.0% Of 1/5, Loss:[0.06957322], Batch Acc:84.0%, Epoch Acc:59.0%
########  7.003611111111111Hrs 0Mins 0Secs remaining  ########
Epoch:90.5% Of 1/5, Loss:[0.06018833], Batch Acc:78.0%, Epoch Acc:59.0%
########  6.982222222222222Hrs 0Mins 0Secs remaining  ########
Epoch:91.0% Of 1/5, Loss:[0.06548275], Batch Acc:80.0%, Epoch Acc:59.0%
########  6.973611111111111Hrs 0Mins 0Secs remaining  ########
Epoch:91.5% Of 1/5, Loss:[0.06859935], Batch Acc:81.0%, Epoch Acc:59.0%
########  6.933055555555556Hrs 0Mins 0Secs remaining  ########
Epoch:92.0% Of 1/5, Loss:[0.06362611], Batch Acc:80.0%, Epoch Acc:59.0%
########  6.9222222222222225Hrs 0Mins 0Secs remaining  ########
Epoch:92.5% Of 1/5, Loss:[0.07094139], Batch Acc:78.0%, Epoch Acc:59.0%
########  6.909722222222222Hrs 0Mins 0Secs remaining  ########
Epoch:93.0% Of 1/5, Loss:[0.05148637], Batch Acc:83.0%, Epoch Acc:59.0%
########  6.928333333333334Hrs 0Mins 0Secs remaining  ########
Epoch:93.5% Of 1/5, Loss:[0.07765264], Batch Acc:83.0%, Epoch Acc:60.0%
########  6.945555555555556Hrs 0Mins 0Secs remaining  ########
Epoch:94.0% Of 1/5, Loss:[0.05756363], Batch Acc:84.0%, Epoch Acc:60.0%
########  6.920833333333333Hrs 0Mins 0Secs remaining  ########
Epoch:94.5% Of 1/5, Loss:[0.07749674], Batch Acc:79.0%, Epoch Acc:60.0%
########  6.868888888888889Hrs 0Mins 0Secs remaining  ########
Epoch:95.0% Of 1/5, Loss:[0.04856806], Batch Acc:85.0%, Epoch Acc:60.0%
########  6.887222222222222Hrs 0Mins 0Secs remaining  ########
Epoch:95.5% Of 1/5, Loss:[0.07293338], Batch Acc:81.0%, Epoch Acc:60.0%
########  6.827222222222222Hrs 0Mins 0Secs remaining  ########
Epoch:96.0% Of 1/5, Loss:[0.0412162], Batch Acc:87.0%, Epoch Acc:60.0%
########  6.886111111111111Hrs 0Mins 0Secs remaining  ########
Epoch:96.5% Of 1/5, Loss:[0.06211669], Batch Acc:85.0%, Epoch Acc:60.0%
########  6.821944444444444Hrs 0Mins 0Secs remaining  ########
Epoch:97.0% Of 1/5, Loss:[0.03257481], Batch Acc:90.0%, Epoch Acc:60.0%
########  6.8438888888888885Hrs 0Mins 0Secs remaining  ########
Epoch:97.5% Of 1/5, Loss:[0.07256623], Batch Acc:81.0%, Epoch Acc:61.0%
########  6.8277777777777775Hrs 0Mins 0Secs remaining  ########
Epoch:98.0% Of 1/5, Loss:[0.04829447], Batch Acc:87.0%, Epoch Acc:61.0%
########  6.812222222222222Hrs 0Mins 0Secs remaining  ########
Epoch:98.5% Of 1/5, Loss:[0.06783392], Batch Acc:80.0%, Epoch Acc:61.0%
########  6.841666666666667Hrs 0Mins 0Secs remaining  ########
Epoch:99.0% Of 1/5, Loss:[0.07148944], Batch Acc:79.0%, Epoch Acc:61.0%
########  6.767777777777778Hrs 0Mins 0Secs remaining  ########
Epoch:99.5% Of 1/5, Loss:[0.06363621], Batch Acc:86.0%, Epoch Acc:61.0%
########  6.848888888888889Hrs 0Mins 0Secs remaining  ########
Epoch:100.0% Of 1/5, Loss:[0.07807806], Batch Acc:75.0%, Epoch Acc:61.0%
########  6.823055555555555Hrs 0Mins 0Secs remaining  ########
Epoch:0.5% Of 2/5, Loss:[0.05396524], Batch Acc:82.0%, Epoch Acc:82.0%
########  6.781666666666666Hrs 0Mins 0Secs remaining  ########
Epoch:1.0% Of 2/5, Loss:[0.05453521], Batch Acc:86.0%, Epoch Acc:84.0%
########  6.808611111111111Hrs 0Mins 0Secs remaining  ########
Epoch:1.5% Of 2/5, Loss:[0.05666466], Batch Acc:83.0%, Epoch Acc:84.0%
########  6.7444444444444445Hrs 0Mins 0Secs remaining  ########
Epoch:2.0% Of 2/5, Loss:[0.04006733], Batch Acc:87.0%, Epoch Acc:84.0%
########  6.704722222222222Hrs 0Mins 0Secs remaining  ########
Epoch:2.5% Of 2/5, Loss:[0.04174386], Batch Acc:88.0%, Epoch Acc:85.0%
########  6.743055555555555Hrs 0Mins 0Secs remaining  ########
Epoch:3.0% Of 2/5, Loss:[0.06412935], Batch Acc:85.0%, Epoch Acc:85.0%
########  6.8036111111111115Hrs 0Mins 0Secs remaining  ########
Epoch:3.5% Of 2/5, Loss:[0.04547424], Batch Acc:83.0%, Epoch Acc:85.0%
########  6.746111111111111Hrs 0Mins 0Secs remaining  ########
Epoch:4.0% Of 2/5, Loss:[0.05178762], Batch Acc:82.0%, Epoch Acc:84.0%
########  6.770277777777777Hrs 0Mins 0Secs remaining  ########
Epoch:4.5% Of 2/5, Loss:[0.04638705], Batch Acc:87.0%, Epoch Acc:85.0%
########  6.671111111111111Hrs 0Mins 0Secs remaining  ########
Epoch:5.0% Of 2/5, Loss:[0.0633369], Batch Acc:87.0%, Epoch Acc:85.0%
########  6.7058333333333335Hrs 0Mins 0Secs remaining  ########
Epoch:5.5% Of 2/5, Loss:[0.04453758], Batch Acc:89.0%, Epoch Acc:85.0%
########  6.708333333333333Hrs 0Mins 0Secs remaining  ########
Epoch:6.0% Of 2/5, Loss:[0.04868331], Batch Acc:88.0%, Epoch Acc:86.0%
########  6.729166666666667Hrs 0Mins 0Secs remaining  ########
Epoch:6.5% Of 2/5, Loss:[0.05463739], Batch Acc:80.0%, Epoch Acc:85.0%
########  6.716944444444445Hrs 0Mins 0Secs remaining  ########
Epoch:7.0% Of 2/5, Loss:[0.04517203], Batch Acc:85.0%, Epoch Acc:85.0%
########  6.69Hrs 0Mins 0Secs remaining  ########
Epoch:7.5% Of 2/5, Loss:[0.0450826], Batch Acc:87.0%, Epoch Acc:85.0%
########  6.6525Hrs 0Mins 0Secs remaining  ########
Epoch:8.0% Of 2/5, Loss:[0.04840376], Batch Acc:89.0%, Epoch Acc:86.0%
########  6.677222222222222Hrs 0Mins 0Secs remaining  ########
Epoch:8.5% Of 2/5, Loss:[0.05317421], Batch Acc:80.0%, Epoch Acc:85.0%
########  6.635555555555555Hrs 0Mins 0Secs remaining  ########
Epoch:9.0% Of 2/5, Loss:[0.06437619], Batch Acc:81.0%, Epoch Acc:85.0%
########  6.682222222222222Hrs 0Mins 0Secs remaining  ########
Epoch:9.5% Of 2/5, Loss:[0.02446711], Batch Acc:92.0%, Epoch Acc:85.0%
########  6.683888888888889Hrs 0Mins 0Secs remaining  ########
Epoch:10.0% Of 2/5, Loss:[0.04191403], Batch Acc:85.0%, Epoch Acc:85.0%
########  6.674166666666666Hrs 0Mins 0Secs remaining  ########
Epoch:10.5% Of 2/5, Loss:[0.06855512], Batch Acc:80.0%, Epoch Acc:85.0%
########  6.674722222222222Hrs 0Mins 0Secs remaining  ########
Epoch:11.0% Of 2/5, Loss:[0.03895651], Batch Acc:89.0%, Epoch Acc:85.0%
########  6.643055555555556Hrs 0Mins 0Secs remaining  ########
Epoch:11.5% Of 2/5, Loss:[0.05582014], Batch Acc:83.0%, Epoch Acc:85.0%
########  6.578888888888889Hrs 0Mins 0Secs remaining  ########
Epoch:12.0% Of 2/5, Loss:[0.04584904], Batch Acc:85.0%, Epoch Acc:85.0%
########  6.614166666666667Hrs 0Mins 0Secs remaining  ########
Epoch:12.5% Of 2/5, Loss:[0.05755622], Batch Acc:82.0%, Epoch Acc:85.0%
########  6.584722222222222Hrs 0Mins 0Secs remaining  ########
Epoch:13.0% Of 2/5, Loss:[0.03752775], Batch Acc:88.0%, Epoch Acc:85.0%
########  6.581666666666667Hrs 0Mins 0Secs remaining  ########
Epoch:13.5% Of 2/5, Loss:[0.03391809], Batch Acc:88.0%, Epoch Acc:85.0%
########  6.607222222222222Hrs 0Mins 0Secs remaining  ########
Epoch:14.0% Of 2/5, Loss:[0.06303405], Batch Acc:78.0%, Epoch Acc:85.0%
########  6.592222222222222Hrs 0Mins 0Secs remaining  ########
Epoch:14.5% Of 2/5, Loss:[0.06691949], Batch Acc:84.0%, Epoch Acc:85.0%
########  6.623611111111111Hrs 0Mins 0Secs remaining  ########
Epoch:15.0% Of 2/5, Loss:[0.07032216], Batch Acc:78.0%, Epoch Acc:85.0%
########  6.510555555555555Hrs 0Mins 0Secs remaining  ########
Epoch:15.5% Of 2/5, Loss:[0.0553524], Batch Acc:81.0%, Epoch Acc:85.0%
########  6.546666666666667Hrs 0Mins 0Secs remaining  ########
Epoch:16.0% Of 2/5, Loss:[0.04964123], Batch Acc:85.0%, Epoch Acc:85.0%
########  6.536944444444444Hrs 0Mins 0Secs remaining  ########
Epoch:16.5% Of 2/5, Loss:[0.05377564], Batch Acc:87.0%, Epoch Acc:85.0%
########  6.513333333333334Hrs 0Mins 0Secs remaining  ########
Epoch:17.0% Of 2/5, Loss:[0.04927619], Batch Acc:82.0%, Epoch Acc:85.0%
########  6.516388888888889Hrs 0Mins 0Secs remaining  ########
Epoch:17.5% Of 2/5, Loss:[0.05237201], Batch Acc:87.0%, Epoch Acc:85.0%
########  6.493055555555555Hrs 0Mins 0Secs remaining  ########
Epoch:18.0% Of 2/5, Loss:[0.04326941], Batch Acc:88.0%, Epoch Acc:85.0%
########  6.496111111111111Hrs 0Mins 0Secs remaining  ########
Epoch:18.5% Of 2/5, Loss:[0.044103], Batch Acc:84.0%, Epoch Acc:85.0%
########  6.501111111111111Hrs 0Mins 0Secs remaining  ########
Epoch:19.0% Of 2/5, Loss:[0.06243191], Batch Acc:85.0%, Epoch Acc:85.0%
########  6.457222222222223Hrs 0Mins 0Secs remaining  ########
Epoch:19.5% Of 2/5, Loss:[0.07802111], Batch Acc:79.0%, Epoch Acc:85.0%
########  6.4622222222222225Hrs 0Mins 0Secs remaining  ########
Epoch:20.0% Of 2/5, Loss:[0.06449627], Batch Acc:85.0%, Epoch Acc:85.0%
########  6.444166666666667Hrs 0Mins 0Secs remaining  ########
Epoch:20.5% Of 2/5, Loss:[0.04209033], Batch Acc:88.0%, Epoch Acc:85.0%
########  6.405833333333334Hrs 0Mins 0Secs remaining  ########
Epoch:21.0% Of 2/5, Loss:[0.05502189], Batch Acc:79.0%, Epoch Acc:85.0%
########  6.440277777777778Hrs 0Mins 0Secs remaining  ########
Epoch:21.5% Of 2/5, Loss:[0.04568956], Batch Acc:85.0%, Epoch Acc:85.0%
########  6.433055555555556Hrs 0Mins 0Secs remaining  ########
Epoch:22.0% Of 2/5, Loss:[0.03953456], Batch Acc:87.0%, Epoch Acc:85.0%
########  6.421388888888889Hrs 0Mins 0Secs remaining  ########
Epoch:22.5% Of 2/5, Loss:[0.05424456], Batch Acc:88.0%, Epoch Acc:85.0%
########  6.372222222222222Hrs 0Mins 0Secs remaining  ########
Epoch:23.0% Of 2/5, Loss:[0.05212941], Batch Acc:91.0%, Epoch Acc:85.0%
########  6.3925Hrs 0Mins 0Secs remaining  ########
Epoch:23.5% Of 2/5, Loss:[0.05889512], Batch Acc:81.0%, Epoch Acc:85.0%
########  6.423333333333333Hrs 0Mins 0Secs remaining  ########
Epoch:24.0% Of 2/5, Loss:[0.04819581], Batch Acc:86.0%, Epoch Acc:85.0%
########  6.365277777777778Hrs 0Mins 0Secs remaining  ########
Epoch:24.5% Of 2/5, Loss:[0.0457881], Batch Acc:88.0%, Epoch Acc:85.0%
########  6.4061111111111115Hrs 0Mins 0Secs remaining  ########
Epoch:25.0% Of 2/5, Loss:[0.06393437], Batch Acc:83.0%, Epoch Acc:85.0%
########  6.379722222222222Hrs 0Mins 0Secs remaining  ########
Epoch:25.5% Of 2/5, Loss:[0.04346889], Batch Acc:84.0%, Epoch Acc:85.0%
########  6.3125Hrs 0Mins 0Secs remaining  ########
Epoch:26.0% Of 2/5, Loss:[0.0335979], Batch Acc:91.0%, Epoch Acc:85.0%
########  6.298055555555556Hrs 0Mins 0Secs remaining  ########
Epoch:26.5% Of 2/5, Loss:[0.06431649], Batch Acc:82.0%, Epoch Acc:85.0%
########  6.33Hrs 0Mins 0Secs remaining  ########
Epoch:27.0% Of 2/5, Loss:[0.04034623], Batch Acc:89.0%, Epoch Acc:85.0%
########  6.3469444444444445Hrs 0Mins 0Secs remaining  ########
Epoch:27.5% Of 2/5, Loss:[0.04903639], Batch Acc:87.0%, Epoch Acc:85.0%
########  6.328333333333333Hrs 0Mins 0Secs remaining  ########
Epoch:28.0% Of 2/5, Loss:[0.05208269], Batch Acc:86.0%, Epoch Acc:85.0%
########  6.351111111111111Hrs 0Mins 0Secs remaining  ########
Epoch:28.5% Of 2/5, Loss:[0.05674559], Batch Acc:82.0%, Epoch Acc:85.0%
########  6.359444444444445Hrs 0Mins 0Secs remaining  ########
Epoch:29.0% Of 2/5, Loss:[0.04451874], Batch Acc:85.0%, Epoch Acc:85.0%
########  6.351666666666667Hrs 0Mins 0Secs remaining  ########
Epoch:29.5% Of 2/5, Loss:[0.0441308], Batch Acc:90.0%, Epoch Acc:85.0%
########  6.279444444444445Hrs 0Mins 0Secs remaining  ########
Epoch:30.0% Of 2/5, Loss:[0.04996228], Batch Acc:82.0%, Epoch Acc:85.0%
########  6.271388888888889Hrs 0Mins 0Secs remaining  ########
Epoch:30.5% Of 2/5, Loss:[0.05050117], Batch Acc:80.0%, Epoch Acc:85.0%
########  6.296944444444445Hrs 0Mins 0Secs remaining  ########
Epoch:31.0% Of 2/5, Loss:[0.04413213], Batch Acc:89.0%, Epoch Acc:85.0%
########  6.293333333333333Hrs 0Mins 0Secs remaining  ########
Epoch:31.5% Of 2/5, Loss:[0.04245443], Batch Acc:90.0%, Epoch Acc:85.0%
########  6.279722222222222Hrs 0Mins 0Secs remaining  ########
Epoch:32.0% Of 2/5, Loss:[0.03664137], Batch Acc:93.0%, Epoch Acc:85.0%
########  6.254444444444444Hrs 0Mins 0Secs remaining  ########
Epoch:32.5% Of 2/5, Loss:[0.05086002], Batch Acc:78.0%, Epoch Acc:85.0%
########  6.241944444444444Hrs 0Mins 0Secs remaining  ########
Epoch:33.0% Of 2/5, Loss:[0.02632406], Batch Acc:92.0%, Epoch Acc:85.0%
########  6.226388888888889Hrs 0Mins 0Secs remaining  ########
Epoch:33.5% Of 2/5, Loss:[0.04868482], Batch Acc:86.0%, Epoch Acc:85.0%
########  6.277222222222222Hrs 0Mins 0Secs remaining  ########
Epoch:34.0% Of 2/5, Loss:[0.04848286], Batch Acc:81.0%, Epoch Acc:85.0%
########  6.2475Hrs 0Mins 0Secs remaining  ########
Epoch:34.5% Of 2/5, Loss:[0.0377212], Batch Acc:86.0%, Epoch Acc:85.0%
########  6.217222222222222Hrs 0Mins 0Secs remaining  ########
Epoch:35.0% Of 2/5, Loss:[0.02393344], Batch Acc:93.0%, Epoch Acc:85.0%
########  6.213888888888889Hrs 0Mins 0Secs remaining  ########
Epoch:35.5% Of 2/5, Loss:[0.03974808], Batch Acc:87.0%, Epoch Acc:85.0%
########  6.19Hrs 0Mins 0Secs remaining  ########
Epoch:36.0% Of 2/5, Loss:[0.03490855], Batch Acc:91.0%, Epoch Acc:85.0%
########  6.203333333333333Hrs 0Mins 0Secs remaining  ########
Epoch:36.5% Of 2/5, Loss:[0.03893315], Batch Acc:86.0%, Epoch Acc:85.0%
########  6.132777777777778Hrs 0Mins 0Secs remaining  ########
Epoch:37.0% Of 2/5, Loss:[0.04075856], Batch Acc:81.0%, Epoch Acc:85.0%
########  6.181388888888889Hrs 0Mins 0Secs remaining  ########
Epoch:37.5% Of 2/5, Loss:[0.02062107], Batch Acc:94.0%, Epoch Acc:85.0%
########  6.192222222222222Hrs 0Mins 0Secs remaining  ########
Epoch:38.0% Of 2/5, Loss:[0.06826911], Batch Acc:79.0%, Epoch Acc:85.0%
########  6.16Hrs 0Mins 0Secs remaining  ########
Epoch:38.5% Of 2/5, Loss:[0.04564392], Batch Acc:92.0%, Epoch Acc:85.0%
########  6.165555555555556Hrs 0Mins 0Secs remaining  ########
Epoch:39.0% Of 2/5, Loss:[0.06499551], Batch Acc:80.0%, Epoch Acc:85.0%
########  6.141666666666667Hrs 0Mins 0Secs remaining  ########
Epoch:39.5% Of 2/5, Loss:[0.03951965], Batch Acc:89.0%, Epoch Acc:85.0%
########  6.073888888888889Hrs 0Mins 0Secs remaining  ########
Epoch:40.0% Of 2/5, Loss:[0.03588204], Batch Acc:89.0%, Epoch Acc:85.0%
########  6.116388888888889Hrs 0Mins 0Secs remaining  ########
Epoch:40.5% Of 2/5, Loss:[0.03626242], Batch Acc:92.0%, Epoch Acc:86.0%
########  6.091111111111111Hrs 0Mins 0Secs remaining  ########
Epoch:41.0% Of 2/5, Loss:[0.04080192], Batch Acc:86.0%, Epoch Acc:86.0%
########  6.114722222222222Hrs 0Mins 0Secs remaining  ########
Epoch:41.5% Of 2/5, Loss:[0.04878868], Batch Acc:86.0%, Epoch Acc:86.0%
########  6.113888888888889Hrs 0Mins 0Secs remaining  ########
Epoch:42.0% Of 2/5, Loss:[0.02950539], Batch Acc:90.0%, Epoch Acc:86.0%
########  6.066388888888889Hrs 0Mins 0Secs remaining  ########
Epoch:42.5% Of 2/5, Loss:[0.03857782], Batch Acc:90.0%, Epoch Acc:86.0%
########  6.093333333333334Hrs 0Mins 0Secs remaining  ########
Epoch:43.0% Of 2/5, Loss:[0.05419703], Batch Acc:86.0%, Epoch Acc:86.0%
########  6.050277777777778Hrs 0Mins 0Secs remaining  ########
Epoch:43.5% Of 2/5, Loss:[0.03903679], Batch Acc:87.0%, Epoch Acc:86.0%
########  6.041666666666667Hrs 0Mins 0Secs remaining  ########
Epoch:44.0% Of 2/5, Loss:[0.02915732], Batch Acc:91.0%, Epoch Acc:86.0%
########  6.065277777777778Hrs 0Mins 0Secs remaining  ########
Epoch:44.5% Of 2/5, Loss:[0.0537558], Batch Acc:84.0%, Epoch Acc:86.0%
########  6.025555555555556Hrs 0Mins 0Secs remaining  ########
Epoch:45.0% Of 2/5, Loss:[0.03825355], Batch Acc:89.0%, Epoch Acc:86.0%
########  6.0088888888888885Hrs 0Mins 0Secs remaining  ########
Epoch:45.5% Of 2/5, Loss:[0.04431647], Batch Acc:89.0%, Epoch Acc:86.0%
########  6.045277777777778Hrs 0Mins 0Secs remaining  ########
Epoch:46.0% Of 2/5, Loss:[0.04118136], Batch Acc:84.0%, Epoch Acc:86.0%
########  6.041388888888889Hrs 0Mins 0Secs remaining  ########
Epoch:46.5% Of 2/5, Loss:[0.03351146], Batch Acc:89.0%, Epoch Acc:86.0%
########  5.993611111111111Hrs 0Mins 0Secs remaining  ########
Epoch:47.0% Of 2/5, Loss:[0.04147861], Batch Acc:90.0%, Epoch Acc:86.0%
########  5.978055555555556Hrs 0Mins 0Secs remaining  ########
Epoch:47.5% Of 2/5, Loss:[0.04224528], Batch Acc:89.0%, Epoch Acc:86.0%
########  5.971666666666667Hrs 0Mins 0Secs remaining  ########
Epoch:48.0% Of 2/5, Loss:[0.02633977], Batch Acc:90.0%, Epoch Acc:86.0%
########  5.986666666666666Hrs 0Mins 0Secs remaining  ########
Epoch:48.5% Of 2/5, Loss:[0.05100573], Batch Acc:87.0%, Epoch Acc:86.0%
########  5.970555555555555Hrs 0Mins 0Secs remaining  ########
Epoch:49.0% Of 2/5, Loss:[0.03814789], Batch Acc:88.0%, Epoch Acc:86.0%
########  5.954722222222222Hrs 0Mins 0Secs remaining  ########
Epoch:49.5% Of 2/5, Loss:[0.0488558], Batch Acc:88.0%, Epoch Acc:86.0%
########  5.949722222222222Hrs 0Mins 0Secs remaining  ########
Epoch:50.0% Of 2/5, Loss:[0.032644], Batch Acc:87.0%, Epoch Acc:86.0%
########  5.9475Hrs 0Mins 0Secs remaining  ########
Epoch:50.5% Of 2/5, Loss:[0.04478509], Batch Acc:88.0%, Epoch Acc:86.0%
########  5.948888888888889Hrs 0Mins 0Secs remaining  ########
Epoch:51.0% Of 2/5, Loss:[0.04559639], Batch Acc:86.0%, Epoch Acc:86.0%
########  5.898055555555556Hrs 0Mins 0Secs remaining  ########
Epoch:51.5% Of 2/5, Loss:[0.02792814], Batch Acc:94.0%, Epoch Acc:86.0%
########  5.943888888888889Hrs 0Mins 0Secs remaining  ########
Epoch:52.0% Of 2/5, Loss:[0.05026368], Batch Acc:88.0%, Epoch Acc:86.0%
########  5.845833333333333Hrs 0Mins 0Secs remaining  ########
Epoch:52.5% Of 2/5, Loss:[0.05004355], Batch Acc:87.0%, Epoch Acc:86.0%
########  5.898888888888889Hrs 0Mins 0Secs remaining  ########
Epoch:53.0% Of 2/5, Loss:[0.03498366], Batch Acc:87.0%, Epoch Acc:86.0%
########  5.883055555555556Hrs 0Mins 0Secs remaining  ########
Epoch:53.5% Of 2/5, Loss:[0.0584461], Batch Acc:82.0%, Epoch Acc:86.0%
########  5.900277777777778Hrs 0Mins 0Secs remaining  ########
Epoch:54.0% Of 2/5, Loss:[0.03472203], Batch Acc:90.0%, Epoch Acc:86.0%
########  5.8405555555555555Hrs 0Mins 0Secs remaining  ########
Epoch:54.5% Of 2/5, Loss:[0.04949101], Batch Acc:85.0%, Epoch Acc:86.0%
########  5.855555555555555Hrs 0Mins 0Secs remaining  ########
Epoch:55.0% Of 2/5, Loss:[0.03152066], Batch Acc:88.0%, Epoch Acc:86.0%
########  5.853888888888889Hrs 0Mins 0Secs remaining  ########
Epoch:55.5% Of 2/5, Loss:[0.04433422], Batch Acc:87.0%, Epoch Acc:86.0%
########  5.872777777777777Hrs 0Mins 0Secs remaining  ########
Epoch:56.0% Of 2/5, Loss:[0.04900576], Batch Acc:85.0%, Epoch Acc:86.0%
########  5.853888888888889Hrs 0Mins 0Secs remaining  ########
Epoch:56.5% Of 2/5, Loss:[0.06158691], Batch Acc:86.0%, Epoch Acc:86.0%
########  5.85Hrs 0Mins 0Secs remaining  ########
Epoch:57.0% Of 2/5, Loss:[0.05811476], Batch Acc:86.0%, Epoch Acc:86.0%
########  5.8180555555555555Hrs 0Mins 0Secs remaining  ########
Epoch:57.5% Of 2/5, Loss:[0.03295133], Batch Acc:89.0%, Epoch Acc:86.0%
########  5.823611111111111Hrs 0Mins 0Secs remaining  ########
Epoch:58.0% Of 2/5, Loss:[0.0516561], Batch Acc:83.0%, Epoch Acc:86.0%
########  5.855833333333333Hrs 0Mins 0Secs remaining  ########
Epoch:58.5% Of 2/5, Loss:[0.04713521], Batch Acc:85.0%, Epoch Acc:86.0%
########  5.817777777777778Hrs 0Mins 0Secs remaining  ########
Epoch:59.0% Of 2/5, Loss:[0.04890282], Batch Acc:86.0%, Epoch Acc:86.0%
########  5.825833333333334Hrs 0Mins 0Secs remaining  ########
Epoch:59.5% Of 2/5, Loss:[0.03873251], Batch Acc:90.0%, Epoch Acc:86.0%
########  5.7683333333333335Hrs 0Mins 0Secs remaining  ########
Epoch:60.0% Of 2/5, Loss:[0.03962858], Batch Acc:87.0%, Epoch Acc:86.0%
########  5.776666666666666Hrs 0Mins 0Secs remaining  ########
Epoch:60.5% Of 2/5, Loss:[0.03067772], Batch Acc:90.0%, Epoch Acc:86.0%
########  5.744722222222222Hrs 0Mins 0Secs remaining  ########
Epoch:61.0% Of 2/5, Loss:[0.01951417], Batch Acc:93.0%, Epoch Acc:86.0%
########  5.769722222222223Hrs 0Mins 0Secs remaining  ########
Epoch:61.5% Of 2/5, Loss:[0.02931782], Batch Acc:91.0%, Epoch Acc:86.0%
########  5.808888888888889Hrs 0Mins 0Secs remaining  ########
Epoch:62.0% Of 2/5, Loss:[0.02489587], Batch Acc:91.0%, Epoch Acc:86.0%
########  5.7125Hrs 0Mins 0Secs remaining  ########
Epoch:62.5% Of 2/5, Loss:[0.02765523], Batch Acc:89.0%, Epoch Acc:86.0%
########  5.7555555555555555Hrs 0Mins 0Secs remaining  ########
Epoch:63.0% Of 2/5, Loss:[0.03153512], Batch Acc:91.0%, Epoch Acc:86.0%
########  5.738333333333333Hrs 0Mins 0Secs remaining  ########
Epoch:63.5% Of 2/5, Loss:[0.01895661], Batch Acc:96.0%, Epoch Acc:86.0%
########  5.705555555555556Hrs 0Mins 0Secs remaining  ########
Epoch:64.0% Of 2/5, Loss:[0.03672444], Batch Acc:90.0%, Epoch Acc:86.0%
########  5.679444444444444Hrs 0Mins 0Secs remaining  ########
Epoch:64.5% Of 2/5, Loss:[0.02411864], Batch Acc:92.0%, Epoch Acc:86.0%
########  5.685277777777777Hrs 0Mins 0Secs remaining  ########
Epoch:65.0% Of 2/5, Loss:[0.02021676], Batch Acc:92.0%, Epoch Acc:87.0%
########  5.717222222222222Hrs 0Mins 0Secs remaining  ########
Epoch:65.5% Of 2/5, Loss:[0.04752541], Batch Acc:84.0%, Epoch Acc:87.0%
########  5.684166666666667Hrs 0Mins 0Secs remaining  ########
Epoch:66.0% Of 2/5, Loss:[0.03622894], Batch Acc:88.0%, Epoch Acc:87.0%
########  5.680833333333333Hrs 0Mins 0Secs remaining  ########
Epoch:66.5% Of 2/5, Loss:[0.05973175], Batch Acc:85.0%, Epoch Acc:87.0%
########  5.701388888888889Hrs 0Mins 0Secs remaining  ########
Epoch:67.0% Of 2/5, Loss:[0.03401367], Batch Acc:90.0%, Epoch Acc:87.0%
########  5.679444444444444Hrs 0Mins 0Secs remaining  ########
Epoch:67.5% Of 2/5, Loss:[0.03116347], Batch Acc:89.0%, Epoch Acc:87.0%
########  5.618611111111111Hrs 0Mins 0Secs remaining  ########
Epoch:68.0% Of 2/5, Loss:[0.03889766], Batch Acc:89.0%, Epoch Acc:87.0%
########  5.621944444444445Hrs 0Mins 0Secs remaining  ########
Epoch:68.5% Of 2/5, Loss:[0.03591959], Batch Acc:90.0%, Epoch Acc:87.0%
########  5.611944444444444Hrs 0Mins 0Secs remaining  ########
Epoch:69.0% Of 2/5, Loss:[0.04638205], Batch Acc:87.0%, Epoch Acc:87.0%
########  5.638333333333334Hrs 0Mins 0Secs remaining  ########
